SongID,Lyrics
1437," 

Jal gayi battiyaan
Dhal gayi ratiyaan
Lage tere naino se naina re..

Dhaani huyi garmiyaan
Dhoop huyi sardiyaan
Laage tere naino se naina re..

Chhalne lagi hain mujhe meri hi nazrein
Sapne dikhaati hain tere,
Chalne lagi hain dil mein
Dheere se teri dhadkane.. E.e

O re naina naina..
Kaare kaare naina..
Naina matwaare
Nayi nazar se dekhe 
Nazaare naina..

O re naina naina..
Kaare kaare naina..
Naina matwaare
Nayi nazar se dekhe 
Nazaare naina naina..

Taaron sitaaron ke aage aage bhaage
Chal chhup jaayein chaand ke peeche
Jheeli neeli si teri meri palkon mein
Chal khula aasmaan meeche
Chal boond boond baadlon ko
Dhoond dhoond laayein re..
Chal ghoont ghoont saawano ko bujhaayein

O re naina naina..
Kaare kaare naina..
Naina matwaare
Nayi nazar se dekhe 
Nazaare naina..

O re naina naina..
Kaare kaare naina..
Naina matwaare
Nayi nazar se dekhe 
Nazaare naina naina..

Jaisa kabhi maine socha tha, socha tha
Hone yun kab se lagaa..
Koi jo badla toh hai badli yeh duniya

Kya chhalne lagi hain mujhe meri hi nazrein
Sapne dikhaake yun tere
Dheere se dheere jaise
Sehmi si jaagi dhadkane
O re naina..

O re naina naina..
Kaare kaare naina..
Naina matwaare
Nayi nazar se dekhe 
Nazaare naina..

O re naina naina..
Kaare kaare naina..
Naina matwaare
Nayi nazar se dekhe 
Nazaare naina naina..

Jal gayi battiyaan
Dhal gayi ratiyaan
Lage tere naino se naina re..

Dhaani huyi garmiyaan
Dhoop huyi sardiyaan
Laage tere naino se naina re..

Chhalne lagi hain mujhe meri hi nazrein
Sapne dikhaati hain tere,
Chalne lagi hain dil mein
Dheere se teri dhadkane.. E.e

O re naina
Kaare naina..

O re naina
Kaare naina...

"
1438," 

Aoni pauni teri harkaton pe khulke hasta hua
Aadhi tedhi teri aahaton pe aahein bharta hua
Pehle to sensible sa yeh mera deewana dil tha
Kya isko ho gaya, naa jaane kya hua

Sochta hoon raat bhar
Kyun hua hai dil duffer
Bin bataaye iss kadar
Kyun hua hai dil duffer

Sochti hoon raat bhar
Kyun hua hai dil duffer
Bin bataaye iss kadar
Kyun hua hai dil duffer

Barsaatein baadalon ke bin wo karwa de
Hansti hai jab woh
Kabhi yunhi bina kahe kahin
Udda ke bas le jaati hai woh
Aye dil, suno na zara kehna mera
Peechhe uske tu aankhein meeche
Kyun bhaage jaane le jaaye woh kidhar

Sochti hoon raat bhar
Kyun hua hai dil duffer
Bin bataaye iss kadar
Kyun hua hai dil duffer

Sochta hoon raat bhar
Kyun hua hai dil duffer
Bin bataaye iss kadar
Kyun hua hai dil duffer

Tu na jaane khud ko bhi jitna
Maine jaana tujhko hai utna
Thodi thodi dopehri
Zara sa tu mera savera
Ab to.. Sune naa dil meri
Aate jaate bas aane waale pal ke
Khayalon mein hai rehta bekhabar

Sochta..
Sochti hoon raat bhar
Kyun hua hai dil duffer
Bin bataaye iss kadar
Kyun hua hai dil duffer

Sochta hoon raat bhar
Kyun hua hai dil duffer
Bin bataaye iss kadar
Kyun hua hai dil duffer


Aoni pauni teri harkaton pe khulke hasta hua
Aadhi tedhi teri aahaton pe aahein bharta hua
Pehle to sensible sa yeh mera deewana dil tha
Kya isko ho gaya, naa jaane kya hua

Sochti hoon raat bhar
Sochta hoon raat bhar

Kyun hua hai dil duffer
Kyun hua hai dil duffer

Bin bataye iss kadar
Bin bataye iss kadar

Kyun hua hai dil duffer
Kyun hua hai dil duffer...

"
1439," 

Aao maaro chhokra
Mama laave dhokla
Dhokla to bhaave nahi
Naako chane chabaave nai

Aao maaro chhokra
Mama laave dhokla
Dhokla to bhaave nahi
Naako chane chabaave nai

Atranga hua haal, dhoti huyi rumaal
Atranga hua haal, dhoti hui rumaal
Majnu ki baazi se pehle 
Laila chal gayi chaal..
Atranga hua haal, dhoti huyi rumaal

O doobi doobi naiya meri
O lag gayi bhaiya meri
O gori tere pyaar ke
Sansaar mein moto ghotalo

O dubi dubi naiya meri
O lag gayi bhaiya meri
O gori tere pyaar ke
Sansaar mein moto ghotalo

Aao maaro chhokra
Mama laave dhokla
Dhokla to bhaave nahi
Naako chane chabaave nai - [2]


Heyy
Dil ki dor haathon mein de doon
Deti hai sooli chadha
Pairon pe jo main hoon girta
Deti hai jooti jamaa

Yunhi banke main jogi
Khol ke main jholi
Dwaar tere yunhi khada
Tere naino ke kinare
Yunhi kutiya banaake
Roz karoon main bakhera khada

Ishq ka dariya ho mehbuba
Main hoon jisme dooba
Paar chala tha beech nadi mein
Ban gaya gotakhor

O doobi doobi naiya meri
Ho lag gayi bhaiya meri
Ho gori tere pyar ke
Sansaar mein moto ghotalo

Aao maaro chhokra
Maama laave dhokla
Dhokla to bhaave nai
Naako chane chabaave nai - [2]

Are arey tu maarta hai kyun peenge
Kyun ban patanga mera
Ab rehne de tu yeh deenge
Padega yeh mehanga bada

Do pal na tikega
Bhaagta dikhega
Naak gora tu to kataa

Are raste yeh
Maan le re chhore
Arey muh ke bal tu to gira
Ho doobi doobi naiya teri
Ho lag gayi bhaiya teri


Ho gori tere pyaar ke
Sansaar mein moto ghotalo

Aao maaro chhokra
Mama laave dhokla
Dhokla to bhaave nahi
Naako chane chabaave nai

Aao maaro chhokra
Mama laave dhokla
Dhokla to bhaave nahi
Naako chane chabaave nahi...

"
1440," 

Zara zara sar se sarakne laga..
Mera aasmaan
Dabe dabe paanv nikalne laga.. 
Tera raasta
Tumko humara hai, 
Humko tumhara waasta
O ho leke ek duje ko 
Baahon mein banayein apna jahaan

Saamne hai savera
Thoda tera, thoda mera
Haan saamne hai savera aa..
Zara zara sar se sarakne laga.. 
Mera aasmaan


Dodhun bajaaye kaun bajaaye o oo..
Baadul baaul bajaaye re
O re maajhaye re ek tara
Mathay tupur tupur
Kothay nupur nupur
Bajaaye modhur modhur maajhi re ee..
Maajhi re.. 
Dhum na, dhum na, dhum na
O majhi re..
Dhum na, dhum na, dhum na

Siya, kaare siya...
Raina hai na huyi hai dhuaa
Dhuaan dhuaan dhuaan o dhuaan
Chhuaa, tune chhuaa
Khill gaya, mera har ruaan
Ruaan ruaan ruaan o ruaan


Aaja dhoop se daaman bhar lein
Dil basaaye din nayaa
Chadhta huaa badhta hua..
Samne hai savera
Thoda tera, thoda mera

Haule haule phir se
Dil mein naya armaan hua..
Lagta hai mujhko lagne lagi teri dua
Tumko hamara hai, humko tumhara waasta
Ho o leke ek dooje ko baahon mein
Banayein apna jahaan

Saamne hai savera
Thoda tera, thoda mera
Haan saamne hai savera

"
1441," 

You know that thing must be the hundred years old..

Dhoom dhoom sarr chadhi hai 
Dhoom dhoom bekhudi hai 
Dhoom dhoom ismein gum ho jaa
One minute

Dhoom dhoom khalbali hai 
Dhoom dhoom har gali hai 
Dhoom dhoom ismein tu kho jaa

Dhoom nasha hai dhoom junoon hai,
Dhoom hai hulchal dhoom sukoon hai,
Aaja tu sab kuch bhulake jhooommm..

Dhoom machaaleee..
We rock it, we roll it
So come on you people

Dhoom machale dhoom machale
Dhoom machale dhoom machale,
Dhoom machale dhoom machale,
Dhoom..

Dhoom machale dhoom machale
Dhoom machale dhoom machale,
Dhoom machale dhoom machale,
Dhoom..

Dhoom dhoom jism o jaan mein 
Dhoom dhoom ho jahaan mein 
Dhoom dhoom josh woh bhar jaa
Let's go..

Dhoom dhoom har juban pe 
Dhoom dhoom jikar tera 
Dhoom dhoom aisa kuch kar jaa..

Ho o o
Dhoom saraara dhoom ishara,
Dhoom oh yaara dhoom dubara,
Aaja dilse dil mila ke jhoom...
Cmon

Dhoom machaale..e.e.e.e
We rock it, we roll it
You ready to party!

Dhoom machale dhoom machale
Dhoom machale dhoom machale,
Dhoom machale dhoom machale,
Dhoom..

Dhoom machale dhoom machale
Dhoom machale dhoom machale,
Dhoom machale dhoom machale,
Dhoom..


Karr naa fikar tu kal ki, lutf le aaj ka,
Zindgi hai bus do pal ki, ek ek pal churaa,
Jee bharke jeele jeele gum dhuyein me udaa,

Dhoom macha macha macha..
Macha macha macha macha..
Macha macha macha macha..

It's time now for a big big dhoom

Dhoom machale dhoom machale
Dhoom machale dhoom machale,
Dhoom machale dhoom machale,
Dhoom..

Dhoom machale dhoom machale
Dhoom machale dhoom machale,
Dhoom machale dhoom machale,
Dhoom...

"
1442," 

Yo Yo honey singh..!

Raat ko hoga hungama
Jab chamkega chanda mama
Suit boot ko goli maaro
Pehan ke aa jaao pyjama

Raat ko hoga hungama
Jab chamkega chanda mama
Suit boot ko goli maaro
Pehan ke aa jaao pyjama

Yaaron ki yaari, taazi karaari
Uspe hai mauka
Phir kaahe ki duniyadari
Music lagaaye, mehfil jamaaye
Duniya ki aisi ki taisi
No zimmedaari

Woh ho o
Kya chhora o o..
Kya chhori o o..
Say everybody
Say woh o
Hai hum bhi o o..
Ho tum bhi o o..
Toh chaalu ho pyjama party

A for aao re aao
B for bhaav na khaao
C se chilla ke gaao
D se daaru peete jaao

A for aao re aao
B for bhaav na khaao
C se chilla ke gaao
D se daaru peete jaao

Woh o o o..

Thode sayaane zyada deewane
Teacher ke lecture ko dirty picture banade
Jitne bigaadu utne jugaadu
College ke campus ko rocking disco bana de
Woh ho o
Kasam se o o..
Hai humse o o.. 
Yeh duniya saari 
Say woh ho o
Hai hum bhi o o..
Ho tum bhi o o..
Toh chaalu ho pyjama party

A for aao re aao
B for bhaav na khaao
C se chilla ke gaao
D se daaru peete jaao

A for aao re aao
B for bhaav na khaao
C se chilla ke gaao
D se daaru peete jaao

Raat ko hoga hungama
Jab chamkega chanda mama
Suit boot ko goli maaro
Pehan ke aa jaao pyjama

Pyjama loose loose
Butter chicken and some booze
Kudiyon ka laga hai buffet
Chaahe jo kar lo choose

Ek ya do
Do ya teen
Kis kis ko main karu choose
Yahaan sab hi hai haseen haseen
/

Ye kudiyaan mujhse
Kya kya karwayengi
Mera astrologer bhi hai kehta
Tujhko ladkiyan marwayengi

Woh ho o
Kya chhora o o..
Kya chhori o o..
Say everybody
Say woh ho o
Hai hum bhi o o..
Ho tum bhi o o..
Toh chaalu ho pyjama party

A for aao re aao
B for bhaav na khaao
C se chilla ke gaao
D se daaru peete jaao

A for aao re aao
B for bhaav na khaao
C se chilla ke gaao
D se daaru peete jaao...

"
1443," 

Yaariyan ve yaariyan
Yaariyan ve yaariyan ve
Yaariyan..

Dil mera hain nasamajh kitna
Besabar yeh bewkuf badaa
Chahta kitna tujhe
Khud magar nahi jaan saka

Iss dard-e-dil ki sifarish
Abb karde koi yahaan
Ki mil jaaye isse woh baarish
Jo bhigaa de puri tarah
Iss dard-e-dil ki sifarish
Abb karde koi yahaan
Ki mil jaaye isse woh baarish
Jo bhigaa de puri tarah

Yaariyan ve yaariyan..

Kya huaa asar 
Tere saath reh kar naa jaane 
Ki hosh mujhe na raha
Lafz mere the zubaan pe aake ruke
Par ho na sake woh baiyaan
Dhadkan tera hi jo naam ke
Aankhein bhi paigaam ye de
Teri nazar ka hi yeh asar hain
Mujh pe jo hua..

Iss dard-e-dil ki sifarish
Abb karde koi yahaan
Ki mil jaaye isse woh baarish
Jo bhigaa de puri tarah
Iss dard-e-dil ki sifarish
Abb karde koi yahaan
Ki mil jaaye isse woh baarish
Jo bhigaa de puri tarah

Tu jo mila toh zindagi hain badli
Main poora naya ho gaya
Hain be-asar duniya ki baatein badi
Abb teri sunu main sadaa
Milne ko tujhse bahane karun
Tu muskuraaye wajah main banun
Roz bitaana saath main tere
Saara din mera
/

Iss dard-e-dil ki sifarish
Abb karde koi yahaan
Ki mil jaaye isse woh baarish
Jo bhigaa de puri tarah
Iss dard-e-dil ki sifarish
Abb karde koi yahaan
Ki mil jaaye isse woh baarish
Jo bhigaa de puri tarah

Yaariyan..
Iss dard-e-dil ki sifarish
Abb karde koi yahaan
Ki mil jaaye isse woh baarish
Jo bhigaade puri tarah

Iss dard-e-dil ki sifarish
Abb karde koi yahaan
Ki mil jaaye isse woh baarish
Jo bhigaade puri tarah
Yaariyan...

"
1444," 

Aaj blue hai paani
Paani pani pani paani paani
Aur din bhi sunny
Sunny sunny sunny sunny sunny
Aajaao on the beach yaar
Photo meri khinch, phooti kismat hogi teri
Gar tune yeh baat na maani..

Aaj blue hai paani
Paani pani pani paani paani
Aur din bhi sunny
Sunny sunny sunny sunny sunny
Aajaao on the beach yaar
Photo meri khinch, phooti kismat hogi teri
Gar tune yeh baat na maani..

A ho.. O ho.. O ho..

Sunset ka time ho
Thandi thandi ret ho
Let's go to party yaara
Mujhse na ab wait ho
Music chala do
Shuru karo party ho gayi der
Bottle pila do mujhko
Bas phir yaara, i don't care

Aaj blue hai paani
Paani pani pani paani paani
Aur din bhi sunny
Sunny sunny sunny sunny sunny
Aajaao on the beach yaar
Photo meri khinch, phooti kismat hogi teri
Gar tune yeh baat na maani..

Aaj blue hai paani
Paani pani pani paani paani
Aur din bhi sunny
Sunny sunny sunny sunny sunny
Aajaao on the beach yaar
Photo meri khinch, phooti kismat hogi teri
Gar tune yeh baat na maani..

A ho.. O ho.. O ho..

E e he he he..
Tera pyaar.. Aa haa..
That's all i need..
O mere yaar.. Aa haa..

Ek tu ho, mein hoon
Aur sea side pe paani ka shor
Aaja meri baahon me 
Girl what you waiting for
Tujhko me leke chalun 
Phir pyaari si Yacht pe
Ho jaayenge hum talli malibu ke shot pe

/

Aaj blue hai paani
Paani pani pani paani paani
Aur din bhi sunny
Sunny sunny sunny sunny sunny
Aajaao on the beach yaar
Photo meri khinch, phooti kismat hogi teri
Gar tune yeh baat na maani..

Aaj blue hai paani
Paani pani pani paani paani
Aur din bhi sunny
Sunny sunny sunny sunny sunny
Aajaao on the beach yaar
Photo meri khinch, phooti kismat hogi teri
Gar tune yeh baat na maani..

A ho.. O ho.. O ho..
A ho.. O ho.. O ho...

"
1445," 

Ishq labon pe..
Ishq duaa mein
Jism mein, rooh mein
Ishq rava, rava rava rawaa

Ishq nazar mein
Ishq bashar mein..
Aks mein, raks mein
Iske nishaan
Nishan nishan nishan..

Dum malang malang dum
Dum malang malang
Malang malang dum
Dum malang malang
Malang malang dum
Ishq ishq hai malang mera..

Dum malang malang dum
Dum malang malang
Malang malang dum
Dum malang malang
Malang malang dum
Ishq ishq hai malang mera..

Ishq hai, aawaara
Ishq hai, banjaara
Ishq hai, angaara
Rehta hai, behta hai
Yeh ishq sharton mein

Ishq mein mit jaaoon
Ishq mein beh jaaoon
Ishq mein ho jaaoon
Fana fana fanaa fanaaa..

Dum malang malang dum
Dum malang malang
Malang malang dum
Dum malang malang
Malang malang dum
Ishq ishq hai malang mera..

Dum malang malang dum
Dum malang malang
Malang malang dum
Dum malang malang
Malang malang dum
Ishq ishq hai malang mera..

Meri mannaton mein
Meri jannaton mein
Tera hi tera shumaar hai
Meri chaahaton pe
Meri raahaton pe
Tera hi tera khumaar hai
Malang malang main
Tere hi liye hoon malang main

Meri ulfaton mein
Meri shiddhaton mein
Sajdon mein tera hi noor hai
Teri bekhudi mein
Teri dilkashi mein
Teri bandagi mein dil choor hai
Malang malang main
Tere hi liye hoon malang main


Main yahaan wahaan jaaun
Jahaan darbadar badar
Tere liye rehti hoon besabar sabar
Teri bekarariyon mein
Ishq ishq hai malang mera

Dum malang malang dum
Dum malang malang
Malang malang dum
Dum malang malang
Malang malang dum
Ishq ishq hai malang mera..

Dum malang malang dum
Dum malang malang
Malang malang dum
Dum malang malang
Malang malang dum
Ishq ishq hai malang mera..

Dum malang malang dum
Dum malang malang
Malang malang dum
Dum malang malang
Malang malang dum
Ishq ishq hai malang mera....

"
1446,"Dehraadun Diary (Title) Song Lyrics

Ek sard se lamhe ki
Dehki si shayari
Kuch dhundhle naksh hain
Zaraa kholo diary dehraadun..

Apna shaher hai apni sadakein
Daud zara raftaar pakad ke
Dil junooni log deewaane
Chahere sab jaane pehchaane
Sard raton ko dard baton ko
Unn nigaahon ko, inn nigaahon ko
Din ke dhalte hi, shaam jalte hi
Milta hai sukoon..

Dehraadun..
hai mera junoon
Dehraadun..
hai satrangeen sukoon
Dehraadun.. hai mera junoon
Dehraadun.. hai satrangeen sukoon

Dehraadun..
hai mera junoon
Dehraadun.. hai satrangeen sukoon
Dehraadun..
hai mera junoon
Dehraadun.. hai satrangeen sukoon...

"
1447," 

Aa.. aa...
Aa.. aa...

Hai dhoondhi yeh zameen
Dhoondha yeh aasmaan
Hai saya tera yahan
Par tu chhupa kahaan

Hai teri hi kami
Dekhoon main jis jagah
Hai saya tera yahan
Par tu chhupa kahaan

Taron se bhi puchha
Tera woh rasta
Hawaaon se puchha
Kahan hai tera aashiyaan
Taron se bhi puchha

Tera woh rasta
Hawaaon se puchha
Kahan hai tera aashiyaan

Ab jaayein hum kahan
Dhoondhe dhoondhe hain
Tere nishaan..

Hai dhoondhi yeh zameen
Dhoondha yeh aasmaan
Hai saya tera yahan
Par tu chhupa kahaan


Dehleez ko bhi meri tarah
Aahat ka teri hai intezaar nishaan..

Dehleez ko bhi meri tarah
Aahat ka teri hai intezaar
Bata de, bata de tu hai kahan
Ke hum bhi aa jayenge us paar

Dhoondhi sari cheezein teri
Jo bhi jab bhi maangi tune
Ab tujhko dhoondhein hum kahan

Ab jayein hum kahan
Dhoondhe dhoondhe hain
Tere nishaan...

"
1448," 

Piya piyaa piya.. piyaa..

Laage na laage na mora jiya
Jaane kya mope jaadu kiya
Piyaa...

Ho laage na laage na mora jiya
Jaane kya mope jaadu kiya
Dar dar phiroon ban ke jogan teri
Kaahe churaya mera jiya
O piya.. o piya o piyaa..
O piya.. o piya o piyaa..
O piya.. piyaa piya..

Bairan huyi nindiya
Chamke na ab bindiya

Bairan huyi nindiya..
Chamke na ab bindiya..
Raah niharoon main
Kaahe sataaye piya

Tadpa na tadpa na mohe piya..
Tadpa na tadpa na mohe piya..
Jaane kya mope jaadu kiya
Dar dar phiroon ban ke jogan teri
Kaahe churaya mera jiya
O piya.. o piya o piyaa..
O piya.. o piya o piyaa..
O piya.. piya.. piya..


Tann mann tujhe sauopa
Sudhh budhh ganvaayi hai
Tann mann tujhe sauopa
Sudhh budhh ganvaayi hai
Abb to piya bin tere
Bas jag hansaai hai
Aaja na aaja na ab to piya

Ho..
Aaja na aaja na ab to piya
Jaane kya mope jaadu kiya
Dar dar phiroon ban ke jogan teri
Kaahe churaya mera jiya..

O piya.. o piya o piya..
O piya.. o piya o piya..
O piya.. piyaa.. piyaa...

"
1449," 

Raah mein dekhun
Baahon mein dekhun
Dekhoon tujhe dekhun
Neendon mein dekhun
Khwaabon mein sochoon
Sochoon tujhe harsu

Raah mein dekhun
Baahon mein dekhun
Dekhoon tujhe dekhun
Neendon mein dekhun
Khwaabon mein sochoon
Sochoon tujhe harsu

Jo dekhun tujhe
Ujli bhor main dekhun
Jo dekhun tujhe
Rab ki oar main dekhun
Hai charon taraf tu hi tu
O dekhun charon taraf tu hi tu..

Ho ja rubaru rubaru
Ho ja rubaru rubaru
Ho ja rubaru rubaru
Ho ja rubaru rubaru - [2]

Khushbu banke tu kabhi
Samaati hai mujh mein
Sochta hoon kitna tujhe
Aisa kya hai tujh mein

Khushbu banke tu kabhi
Samaati hai mujh mein
Sochta hoon kitna tujhe
Aisa kya hai tujh mein

Kuch aur nahi dekhun
Kuch aur nahi dekhun
Kuch aur nahi dekhun
Jidhar dekhun tu hi tu

Jo dekhun tujhe
Ujli bhor main dekhun
Jo dekhun tujhe
Rab ki oar main dekhun
Hai charon taraf tu hi tu
O dekhun charon taraf tu hi tu

Raah mein dekhun
Baahon mein dekhun
Dekhoon tujhe dekhun
Neendon mein dekhun
Khwaabon mein sochoon
Sochoon tujhe harsu


Raah mein dekhun
Baahon mein dekhun
Dekhoon tujhe dekhun
Neendon mein dekhun
Khwaabon mein sochoon
Sochoon tujhe harsu

Jo dekhun tujhe
Ujli bhor main dekhun
Jo dekhun tujhe
Rab ki oar main dekhun
Hai charon taraf tu hi tu
O dekhun charon taraf tu hi tu

Ho ja rubaru rubaru
Ho ja rubaru rubaru..
Ho ja rubaru rubaru
Ho ja rubaru rubaru..

Ho ja rubaru rubaru
Ho ja rubaru rubaru..
Ho ja rubaru rubaru
Ho ja rubaru rubaru...

"
1451," 

Haan main alcoholic hoon...
Haan main alcoholic hoon...
Haan main alcoholic hoon...
Hoon toh hoon to main kya karun
Yes I'mma party freakin crazy

Pee ke bhi sidhaa khada hoon
Kyunki main alcoholic hoon
Haan, main alcoholic hoon
Haan haan, main alcoholic hoon
Yes I'mma party freakin crazy
Haan haan, main alcoholic hoon
Haan main alcoholic hoon ..alcoholic hoon

Alcoholic.. Alcoholic...
Alcoholic.. Alcoholic...

Alcoholic...
Yes I'm Alcoholic
Yes I'm Alcoholic
Yes I'm Alcoholic
Yes I'm a...

Daroo ko main dudhu ki tarah pee jaaun
Apni peeun tabhi to mota peg banaaun
Daaru ko main dudhu ki tarah pee jaaun
Apni peeun tabhi to mota peg banaaun
Peg banaaun kabhi naap ke nahin
Apni peeun kisi ke baap ki nahin
Main Alcoholic hoon

Haan main alcoholic hoon
Haan haan.. main alcoholic hoon
Yes I'mma party freakin crazy
Haan haan.. main alcoholic hoon
Haan main alcoholic hoon


Haan sach hai o baby
Mujhe mehfilon ka shauk hai
Shauq shauq ke chakkar mein hi
Ghar pe itta stock hai - [2]

Peg banaun kabhi naap ke nahin
Apni peeun kisi ke baap ki nahin
Main Alcoholic hoon
Haan main alcoholic hoon

Haan haan... main alcoholic hoon
Yes I'mma party freakin crazy
Haan haan... main alcoholic hoon
Haan main alcoholic hoon...

"
1452," 

Hai saaj tu, tera tarz main
Tu hai dawa aur marz main
Dildaar tu, khudgarz main
Hai geet tu, tere lafz main
Tu hai duaa aur farz main
Aazad tu aur karz main

Hai shaam tu, tareef main
Tu chain hai, taqleef main
Tujhse mila to paa liya
Har cheez main
Hai khwab tu taabeer main
Maana tujhe taqdeer mein
Tera hua is bheed main, is bheed main

Hai teri meherbani
Ke andheron se hum muqar gaye
Hai teri meherbani
Ke bin jaane hi hum sanwar gaye - [2]


Hai tu hi toh hai wafa
Tu baarish meri, savera mera
Main tera hum raasta
Hai kasti teri kinaara mera - [2]

Hai Teri Meherbani
Ke andheron se hum muqar gaye
Hai teri meherbaani
Ke bin jaane hi hum sawar gaye

"
1453," 

Badla mizaaj mera phookte hi grass
Grass lage hai mohe sabka ilaaj
Thoda toh main jhoom loon iske nashe mein
Cmon DJ laga de dubstep trance..

Oh kaisa lage hai mohe kaise main bataaun
Laage hai sab kuch upside down
Tu bhi kheench do puff
Manali ka hai ye stuff
Tu bhi kheench do puff
Manali ka hai ye stuff

Aah puff aah stuff
Aah puff aah stuff
Aah puff aah stuff
Cmon now, cmon now
Cmon boy do me ...

Rani ni..
Rani mere saath maal phook phook le
Thaamu teri kamar dhuvein ke phir ghoont le
Saanson se chadhegi tu, kash toh laga le yaari
Dum bole dum ka aa maza loot le

Chandan ye badan mat kar tu jatan
Humdum mere sang dori main tu patang
Dum-dum bum-bum kheench mere humdum
Dum ka bum kheenchegi toh
bhulegi tu saare gham

Dum dum bum bum khinch mere humdum
Dum ka bum kheenchegi toh
bhoolegi tu saare gham


Dum dum bum bum khinch mere humdum
Dum ka bum kheenchegi toh
bhoolegi tu saare gham

Aah puff aah stuff
Aah puff aah stuff
Aah puff aah stuff
Aah puff aah stuff

Dum-dum bum-bum khinch mere humdum
Dum ka bum kheenchegi toh
bhoolegi tu saare gham...

"
1454," 

Shaukeen
Shaukeen..

They serious, they aint joke
In moi action-less toe
In no nonsense no
Go teen when they saw paradise, shaukeen
Shaukeen.. paradise
Shaukeen.. paradise
Shaukeen.. paradise..
Cmon now

Fail kiya tha maine university
Kyun ki bahoot busy tha main karne me aashiqui
Fail kiya tha maine university
Kyun ki bahut busy tha main karne me aashiqui
Mera naada hai dheela, Yeh jaante sabhi
Phir bhi aaj bhi busy hoon karne me aashiqui

Ab to bandi dekh ki hi samajh jata hun baat ko
Aayegi ki nahi aayegi woh raat ko - [2]
Ab to bandi dekh ki hi samajh jata hun baat ko
Degi ya na degi wo mohabbat aadhi raat ko

Aashiq mizaaj, aashiq mizaaj
Aashiq mizaaj hum yo
Aashiq mizaaj, aashiq mizaaj
Aashiq mizaaj hum yo

Compliment kaise dena hai, kaun phasegi kaise
Kaun na ishq lada paaye hum lade hain jaise
Kali gori, patli moti ladki sab fantastic
Shayar casanova,
Hum hain chaubis ghante full romantic
Kisi ke naino me jaadu hai, kisi ke gaal gulabi
Kisi ki chaal me masti hai toh kisi hoth sharabi
Ab to cutie dekh ke hi daba deta hoon gaal ko
Machli phans jayegi aise phenkunga me jaal ko
Ab toh packing dekh ke hi
Samajh leta hoon maal ko
Ladki ka main haal bata doon
Dekh ke uski chaal ko

Aashiq mizaaj, aashiq mizaaj
Aashiq mizaaj hum yo
Aashiq mizaaj, aashiq mizaaj
Aashiq mizaaj hum yo

Hey.. dekh liya hai maine poori countri
Kyunki sikha nahi maine kuch sivaa aashiqui
Hey.. dekh liya hai maine poori country
Kyunki sikha nahi maine kuch sivaa aashiqui


Maine husn pe ganvaayi saari zindagi
Kyunki baaki kisi ko samajh na aaye aashiqui
Ab to titli dekh ke hi samajh jaata hoon baat ko
Ud jaayegi ya chipak jaayegi meri heart ko
Ab to khushbu sungh ke hi kar leta hun baat wo
Sunkar jisko rok na paayegi tu apne aap ko

Aashiq mizaaj, aashiq mizaaj
Aashiq mizaaj hum yo
Aashiq mizaaj, aashiq mizaaj
Aashiq mizaaj hum yo..

Aashiq mizaaj, aashiq mizaaj
Aashiq mizaaj hum yo
Aashiq mizaaj, aashiq mizaaj
Aashiq mizaaj hum yo..

"
1455," 

Ho.. chhota tha tab ghar mein laya
Haath se maine doodh pilaya
Pyara pyara cutie pilla tha

Baby se full dog banaya
Phir saale ne zaat dikhaya
Ek din uska patta dhilla tha
Zanjeere tod ke mere piche bhaaga hai
No injection working aisa kaata hai

Kutta hai, Kutta hai, Ishq kutta hai
Kutta hai, Kutta hai, Ishq kutta hai
Kutta hai, Kutta hai, Ishq kutta hai
Kutta hai, Kutta hai, Ishq kutta hai

Ek beautiful si ladki ne aisa sabak sikhaya
Main bhula saari beauty jab nikli saali jhoothi
Ek beautiful si ladki ne aisa sabak sikhaya
Main bhula saari beauty jab nikli saali jhoothi

Khoon se likh kar love letter
College main usse pataya tha
Ishq mein jeeta marta tha main
Ishq-e-Khuda banaya tha
Ab tak kitne kaano pe yeh betha hai
Har aashiq ke kaan mein usne moota hai

Kutta hai, Kutta hai, Ishq kutta hai
Kutta hai, Kutta hai, Ishq kutta hai
Kutta hai, Kutta hai, Ishq kutta hai
Kutta hai, Kutta hai, Ishq kutta hai

Hay mere armaano ki arthi pe nikli uski doli
Woh mera band baja ke mujhko hi de gayi goli
Ho.. mere armaano ki arthi pe nikli uski doli
Woh mera band baja ke mujhko hi de gayi goli
Ek ek paisa jod jod ke usko aish karata tha
Multiplex mein ja ja karke usko film dekhata tha
Tu bhi kamini khoon ke aanshu royegi
Tujhko bhi kaatega yeh ek din pakka hai


Kutta hai, Kutta hai, Ishq kutta hai
Kutta hai, Kutta hai, Ishq kutta hai
Kutta hai, Kutta hai, Ishq kutta hai
Kutta hai, Kutta hai, Ishq kutta hai..

Ho.. kaisi manhoosh ghadi thi
Jab usse aankh ladi thi
Dil mera dol gaya tha
Woh aisi soni kudi thi - [2]

Tanki full kara kar ke
Usey sara shehar ghumata tha
Uske gaalon ki puppy ke liye
Saara cash lutaata tha
Jisne bhi iss se jyada laad ladaya hai
Haddi samajh ke isne usko khaaya hai

Kutta hai, Kutta hai, Ishq kutta hai
Kutta hai, Kutta hai, Ishq kutta hai..
Kutta hai, Kutta hai, Ishq kutta hai
Kutta hai, Kutta hai, Ishq kutta hai...

"
